"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Vehicle_Body_Style","Vehicle_Make","Vehicle_Model_Name","Person_Age","Person_Death_Count","Person_Ethnicity","Person_Gender","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month","Crash_Year"
20196457,FALSE,2024-05-22,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.37636869,-98.53415231,"S ZARZAMORA ST",4993,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","58",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","May",2024
20197464,TRUE,2024-05-22,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.59772493,-98.38454233,"KNOLLCREEK",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","59",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20199259,FALSE,2024-05-23,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"IH0410",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20200975,FALSE,2024-05-23,0,0,1,0,"N - NOT INJURED",0,0,1,NA,NA,"N IH 35 HWY",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","48",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","May",2024
20201540,TRUE,2024-05-23,0,0,2,0,"N - NOT INJURED",0,0,0,29.51473307,-98.39683931,"IH0035",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","36",0,"W - WHITE","2 - FEMALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","May",2024
20204215,FALSE,2024-05-23,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,NA,NA,"PVT LA CANTERA RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","22",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","May",2024
20201139,TRUE,2024-05-24,0,0,2,0,"N - NOT INJURED",0,0,0,29.48765496,-98.50782231,"VENICE ST",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","70",0,"W - WHITE","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","May",2024
20202088,FALSE,2024-05-24,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.51222366,-98.63216615,"SH0016",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","52",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20201125,FALSE,2024-05-25,0,2,0,0,"B - SUSPECTED MINOR INJURY",0,2,0,29.39806591,-98.43146576,"US0087",1966,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","47",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20201559,FALSE,2024-05-25,0,0,1,1,"A - SUSPECTED SERIOUS INJURY",2,3,0,29.3847489,-98.51233904,"IH0035",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","42",0,"B - BLACK","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","May",2024
20203741,FALSE,2024-05-26,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.52429966,-98.44354607,"NACOGDOCHES RD",2874,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2024
20204831,TRUE,2024-05-26,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.38790203,-98.51204895,"IH0035",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","31",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2024
20206832,FALSE,2024-05-26,0,0,1,0,"N - NOT INJURED",0,0,1,NA,NA,"FREDERICKSBURG RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,"No Data","No Data","No Data","37",0,"H - HISPANIC","1 - MALE","99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","May",2024
20209136,TRUE,2024-05-26,0,0,1,0,"N - NOT INJURED",0,0,1,29.44070497,-98.58074229,"HORTENCIA AVE",700,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","1",0,"99 - UNKNOWN","1 - MALE","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","May",2024
20212134,FALSE,2024-05-26,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.44232276,-98.47915025,"AVENUE A",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","29",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2024
20213981,TRUE,2024-05-26,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.46709496,-98.52081231,"VIENDO ST",500,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","52",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2024
20206857,TRUE,2024-05-27,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43967497,-98.46433232,"GLOUCHESTER ST",200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","25",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2024
20206772,TRUE,2024-05-28,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.34252499,-98.52310231,"LOGWOOD AVE",1400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","41",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","May",2024
20207097,TRUE,2024-05-28,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.40698498,-98.53116231,"CERALVO ST",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","72",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20208129,FALSE,2024-05-28,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"SW MILITARY DR",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","56",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20210850,FALSE,2024-05-28,0,2,0,0,"A - SUSPECTED SERIOUS INJURY",1,3,1,NA,NA,"S CALAVERAS",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","24",0,"No Data","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","May",2024
20210850,FALSE,2024-05-28,0,2,0,0,"A - SUSPECTED SERIOUS INJURY",1,3,1,NA,NA,"S CALAVERAS",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","24",0,"No Data","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20210850,FALSE,2024-05-28,0,2,0,0,"A - SUSPECTED SERIOUS INJURY",1,3,1,NA,NA,"S CALAVERAS",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","25",0,"No Data","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20216435,FALSE,2024-05-28,0,0,3,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"SE MILITARY DR",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","May",2024
20209242,FALSE,2024-05-29,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.35926768,-98.49205398,"S FLORES ST",6605,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","26",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20211690,TRUE,2024-05-29,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.47569996,-98.59767729,"CALLAGHAN RD",4800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","46",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2024
20212600,TRUE,2024-05-29,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.50758032,-98.56431798,"SL0345",5498,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","31",0,"No Data","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","May",2024
20212804,FALSE,2024-05-29,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"BENTLEY DR",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","11",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2024
20212976,TRUE,2024-05-30,1,0,0,0,"K - FATAL INJURY",0,0,1,29.48863496,-98.43049233,"HARRY WURZBACH RD",NA,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","No Data",1,"H - HISPANIC","2 - FEMALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","May",2024
20213983,FALSE,2024-05-30,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.44892736,-98.55930545,"GLENWICK ST",165,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","44",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","May",2024
20213394,TRUE,2024-05-31,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.38020498,-98.47556232,"REGINA ST",198,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","47",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2024
20213963,FALSE,2024-05-31,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.49625202,-98.7101978,"FM0471",11000,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","28",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2024
20215299,TRUE,2024-05-31,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.45807497,-98.66405227,"RICHLAND HILLS DR",1776,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","13",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","May",2024
20213956,FALSE,2024-06-01,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42338381,-98.45916968,"E CROCKETT ST",1689,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","30",0,"B - BLACK","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2024
20213980,FALSE,2024-06-01,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.41928957,-98.52430895,"GUADALUPE ST",2130,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","55",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2024
20214590,FALSE,2024-06-01,0,0,2,0,"N - NOT INJURED",0,0,0,NA,NA,"AUSTIN HWY",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","57",0,"B - BLACK","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2024
20223103,TRUE,2024-06-01,0,0,2,0,"N - NOT INJURED",0,0,0,29.43618497,-98.52366231,"N CALAVERAS",900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2024
20219656,FALSE,2024-06-02,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.37945589,-98.52617502,"DIVISION AVE",1289,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2024
20245384,FALSE,2024-06-02,1,0,0,0,"K - FATAL INJURY",0,0,1,29.42873895,-98.56835023,"W OLD US HIGHWAY 90",408,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","50",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June",2024
20216989,FALSE,2024-06-03,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,NA,NA,"NW MILITARY HWY",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","24",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2024
20219494,FALSE,2024-06-03,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.49205496,-98.69956726,"CULEBRA RD",10600,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2024
20221508,FALSE,2024-06-03,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,NA,NA,"IH0410",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","33",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2024
20219246,FALSE,2024-06-04,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.55412215,-98.53353468,"FM1535",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","46",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2024
20219788,FALSE,2024-06-04,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,NA,NA,"BLANCO RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","66",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2024
20220706,FALSE,2024-06-04,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.43785828,-98.38069234,"ACKERMAN RD",1110,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","No Data",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2024
20243322,FALSE,2024-06-04,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,NA,NA,"RITTIMAN RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","48",0,"B - BLACK","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2024
20221895,TRUE,2024-06-05,0,0,2,0,"N - NOT INJURED",0,0,0,29.46959496,-98.5593123,"SHADWELL DR",1099,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","June",2024
20221897,TRUE,2024-06-05,0,0,2,0,"N - NOT INJURED",0,0,0,29.42021497,-98.5553423,"S GENERAL MCMULLEN DR",798,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","41",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2024
20222694,FALSE,2024-06-05,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51692797,-98.48344676,"JONES MALTSBERGER RD",8539,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","41",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2024
20245379,TRUE,2024-06-05,0,0,3,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.43005497,-98.5675823,"SW 34TH ST",198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","80",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2024
20223239,TRUE,2024-06-06,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.50946809,-98.56598,"SL0345",5598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","19",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2024
20225966,FALSE,2024-06-06,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.44513417,-98.52463832,"SS0421",1045,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","40",0,"W - WHITE","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2024
20225966,FALSE,2024-06-06,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.44513417,-98.52463832,"SS0421",1045,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","30",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2024
20231564,FALSE,2024-06-06,0,0,1,0,"N - NOT INJURED",0,0,1,29.45477406,-98.48187742,"US0281",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"99 - UNKNOWN","1 - MALE","99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","June",2024
20224975,TRUE,2024-06-07,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.37062733,-98.60280091,"SL0013",5199,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","70",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2024
20226119,TRUE,2024-06-07,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.44504649,-98.36089194,"IH0010",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","0",0,"W - WHITE","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2024
20226457,FALSE,2024-06-07,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.46665171,-98.52821905,"FREDERICKSBURG RD",2302,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","48",0,"B - BLACK","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2024
20227067,TRUE,2024-06-07,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.46425497,-98.5428623,"DONALDSON AVE",NA,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","45",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2024
20227003,TRUE,2024-06-09,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.39827604,-98.40394993,"US0087",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"B - BLACK","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2024
20227003,TRUE,2024-06-09,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.39827604,-98.40394993,"US0087",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","3",0,"B - BLACK","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2024
20241563,TRUE,2024-06-09,1,0,0,0,"K - FATAL INJURY",0,0,1,29.42049497,-98.47325231,"E COMMERCE ST",1500,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","71",1,"B - BLACK","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June",2024
20230973,FALSE,2024-06-10,1,0,1,0,"K - FATAL INJURY",0,0,0,29.51605451,-98.45355701,"IH0410",NA,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","34",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June",2024
20244685,TRUE,2024-06-10,1,0,1,0,"K - FATAL INJURY",0,0,0,29.42350497,-98.5550423,"S GENERAL MCMULLEN DR",598,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","29",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June",2024
20230488,FALSE,2024-06-11,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.36039806,-98.52342573,"IH0035",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","57",0,"W - WHITE","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2024
20234898,FALSE,2024-06-12,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,NA,NA,"WATSON RD",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","46",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2024
20243286,TRUE,2024-06-12,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.52140396,-98.57365597,"SL0345",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","32",0,"98 - OTHER","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2024
20237158,FALSE,2024-06-13,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,NA,NA,"IDLE DALE DR",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","23",0,"B - BLACK","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2024
20237049,FALSE,2024-06-14,0,0,1,0,"N - NOT INJURED",0,0,1,29.56704046,-98.3864839,"FM2252",13878,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","14",0,"B - BLACK","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","June",2024
20238116,FALSE,2024-06-14,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.39398654,-98.5173587,"SL0353",2030,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","No Data",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2024
20237948,FALSE,2024-06-15,0,0,2,0,"N - NOT INJURED",0,0,0,NA,NA,"SAN PEDRO AVE",NA,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","2",0,"B - BLACK","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2024
20247154,FALSE,2024-06-15,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.52638495,-98.47221231,"AIRPORT BLVD",9800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","34",0,"B - BLACK","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2024
