Crash_ID,At_Intersection_Flag,Crash_Date,Crash_Death_Count,Crash_Non.Suspected_Serious_Injury_Count,Crash_Not_Injured_Count,Crash_Possible_Injury_Count,Crash_Severity,Crash_Suspected_Serious_Injury_Count,Crash_Total_Injury_Count,Crash_Unknown_Injury_Count,Latitude,Longitude,Street_Name,Street_Number,Driver_Alcohol_Result,Driver_Blood_Alcohol_Content_Test_Result,Driver_Drug_Test_Result,Unit_Death_Count,Unit_Description,Unit_Non.Suspected_Serious_Injury_Count,Unit_Not_Injured_Count,Unit_Possible_Injury_Count,Unit_Suspected_Serious_Injury_Count,Unit_Total_Injury_Count,Unit_Unknown_Injury_Count,Person_Age,Person_Death_Count,Person_Ethnicity,Person_Gender,Person_Injury_Severity,Person_Not_Injured_Count,Person_Possible_Injury_Count,Person_Suspected_Serious_Injury_Count,Person_Total_Injury_Count,Person_Type,Crash_Month,Crash_Year
13582153,TRUE,12/3/13,0,0,0,1,C - POSSIBLE INJURY,0,1,2,29.45480497,-98.49738231,W MAGNOLIA AVE,301,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,30,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13584758,FALSE,12/4/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42286343,-98.57552531,CHULITA DR,4415,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,67,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,December,2013
13581885,FALSE,12/5/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.57210496,-98.62981227,JETLYN DR,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,23,0,A - ASIAN,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13583714,FALSE,12/5/13,0,0,2,0,N - NOT INJURED,0,0,0,29.44083689,-98.4990267,SAN PEDRO AVE,803,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,1,0,0,0,0,24,0,W - WHITE,1 - MALE,N - NOT INJURED,1,0,0,0,3 - PEDALCYCLIST,December,2013
13584771,FALSE,12/6/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.47056925,-98.57291474,SS0421,1800,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,55,0,W - WHITE,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,December,2013
13585031,FALSE,12/6/13,0,0,1,0,N - NOT INJURED,0,0,1,29.38907794,-98.46541551,S PALMETTO AVE,2816,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,15,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,December,2013
13585396,TRUE,12/6/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.46647496,-98.49180231,E HILDEBRAND AVE,198,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,23,0,B - BLACK,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13584886,TRUE,12/8/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.42754497,-98.48666232,N ALAMO ST,198,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,20,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,December,2013
13584886,TRUE,12/8/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.42754497,-98.48666232,N ALAMO ST,198,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,21,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,December,2013
13589949,TRUE,12/9/13,0,0,2,0,N - NOT INJURED,0,0,1,29.43597497,-98.52139231,RUIZ ST,1099,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,0,0,1,49,0,H - HISPANIC,1 - MALE,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST,December,2013
13589805,FALSE,12/10/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.52971017,-98.49161347,ISOM RD,657,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,17,0,W - WHITE,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,December,2013
13646746,TRUE,12/23/13,0,0,1,0,N - NOT INJURED,0,0,1,29.48658496,-98.5260023,LA MANDA BLVD,1901,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,0,0,1,36,0,B - BLACK,2 - FEMALE,99 - UNKNOWN,0,0,0,0,4 - PEDESTRIAN,December,2013
13084439,TRUE,1/7/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.50433496,-98.50682231,OBLATE DR,100,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,25,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,January,2013
13067838,FALSE,1/9/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.44089988,-98.50400361,LOMBRANO ST,102,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,54,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13068276,TRUE,1/9/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.44881497,-98.5629523,CULEBRA RD,3199,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,18,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13070501,TRUE,1/9/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.38410498,-98.46124232,S NEW BRAUNFELS AVE,3498,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,69,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13073200,FALSE,1/10/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.45050429,-98.51239167,FREDERICKSBURG RD,798,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,13,0,B - BLACK,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,January,2013
13073000,FALSE,1/11/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.36295223,-98.5528431,SL0353,929,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,19,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13079439,TRUE,1/11/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42643497,-98.49373231,E HOUSTON ST,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,42,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13074431,TRUE,1/14/13,0,0,2,0,N - NOT INJURED,0,0,0,29.55346494,-98.41140233,THOUSAND OAKS DR,4199,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,55,0,B - BLACK,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,January,2013
13077415,FALSE,1/14/13,0,0,2,3,C - POSSIBLE INJURY,0,3,0,29.35670286,-98.49929988,SL0013,500,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,23,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13077415,FALSE,1/14/13,0,0,2,3,C - POSSIBLE INJURY,0,3,0,29.35670286,-98.49929988,SL0013,500,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,18,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13077415,FALSE,1/14/13,0,0,2,3,C - POSSIBLE INJURY,0,3,0,29.35670286,-98.49929988,SL0013,500,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,25,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13077315,FALSE,1/15/13,0,0,1,0,N - NOT INJURED,0,0,1,29.55160779,-98.46902156,JONES MALTSBERGER RD,12033,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,0,0,1,43,0,W - WHITE,1 - MALE,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST,January,2013
13082473,FALSE,1/17/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42653132,-98.50988368,S RICHTER ST,101,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,16,0,B - BLACK,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13084601,TRUE,1/19/13,0,0,3,1,C - POSSIBLE INJURY,0,1,0,29.34332499,-98.61226229,FALLING TIMBER DR,8500,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,22,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,January,2013
13087675,TRUE,1/21/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.44491607,-98.52266875,SS0421,1696,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,52,0,B - BLACK,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,January,2013
13087601,TRUE,1/22/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.49656495,-98.41227232,EISENHAUER RD,4200,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,52,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,January,2013
13087691,TRUE,1/22/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.49546496,-98.5259723,WEST AVE,3598,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,18,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,January,2013
13087830,FALSE,1/22/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.51000309,-98.66627018,DOVER RDG,9301,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,66,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,January,2013
13286009,FALSE,2/6/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.52386152,-98.50488559,FM2696,7216,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,43,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,February,2013
13149899,FALSE,2/9/13,0,0,1,0,N - NOT INJURED,0,0,1,29.47947029,-98.54093762,FREDERICKSBURG RD,3660,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,1,0,0,0,0,22,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,3 - PEDALCYCLIST,February,2013
13138680,FALSE,2/12/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.34534212,-98.60426951,WAR CLOUD ST,5404,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,6,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13143822,FALSE,2/14/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.44497479,-98.52328378,SS0421,1013,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,39,0,No Data,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13139659,FALSE,2/15/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.41241497,-98.40658638,N HEIN RD,4434,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,59,0,B - BLACK,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,February,2013
13135740,TRUE,2/18/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.35167499,-98.48885232,S FLORES ST,6900,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,24,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,February,2013
13138770,FALSE,2/19/13,1,1,0,0,K - FATAL INJURY,0,1,0,29.45679496,-98.47903429,E MULBERRY AVE,823,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,19,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,February,2013
13133646,TRUE,2/20/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.39803497,-98.43888233,RIGSBY AVE,1712,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,4,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13138431,TRUE,2/21/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.39366498,-98.49720231,W MITCHELL ST,399,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,1,1,0,55,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,3 - PEDALCYCLIST,February,2013
13138763,FALSE,2/21/13,0,0,3,1,C - POSSIBLE INJURY,0,1,0,29.35136086,-98.5508423,KINDRED ST,7808,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,12,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13139164,FALSE,2/21/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.41512015,-98.45231232,S WALTERS ST,544,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,19,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13138376,FALSE,2/22/13,0,0,2,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.40637168,-98.48645724,S ST MARYS ST,1517,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,17,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,February,2013
13138376,FALSE,2/22/13,0,0,2,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.40637168,-98.48645724,S ST MARYS ST,1517,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,65,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,February,2013
13138801,TRUE,2/22/13,0,0,3,1,C - POSSIBLE INJURY,0,1,0,29.42955497,-98.5425823,W COMMERCE ST,4001,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,24,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13139035,FALSE,2/22/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.43008693,-98.5046437,W MARTIN ST,1202,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,31,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13149338,FALSE,2/22/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.42277497,-98.50423231,S FRIO ST,400,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,39,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,February,2013
13139564,TRUE,2/23/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.52468495,-98.56868229,WURZBACH RD,8800,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,77,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13139591,FALSE,2/24/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.37239498,-98.50663459,W HARLAN AVE,451,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,14,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13151739,FALSE,2/24/13,0,2,0,0,B - SUSPECTED MINOR INJURY,0,2,0,29.50149141,-98.56202585,CALLAGHAN RD,7301,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,72,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,February,2013
13141458,TRUE,2/25/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.49736496,-98.46654232,BROADWAY ST,7510,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,55,0,No Data,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,February,2013
13143485,TRUE,2/25/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.42601507,-98.50372072,S FRIO ST,104,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,46,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,February,2013
13143408,TRUE,2/26/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.50350496,-98.50844231,JACKSON KELLER RD,1000,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,14,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13143864,TRUE,2/26/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.35552498,-98.48123969,SL0013,3500,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,17,0,W - WHITE,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,February,2013
13143898,TRUE,2/26/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.42846497,-98.49442231,N FLORES ST,404,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,17,0,H - HISPANIC,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,February,2013
13147586,FALSE,2/27/13,1,0,4,0,K - FATAL INJURY,0,0,0,29.47621799,-98.37020522,FM0078,6124,No Data,No Data,No Data,1,3 - PEDALCYCLIST,0,0,0,0,0,0,16,1,99 - UNKNOWN,1 - MALE,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST,February,2013
13147121,FALSE,2/28/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.50238201,-98.49172378,MCCULLOUGH AVE,7412,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,18,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,February,2013
13149937,FALSE,2/28/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.49090405,-98.43972774,SL0368,1347,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,59,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,February,2013
13149111,FALSE,3/1/13,0,1,0,0,B - SUSPECTED MINOR INJURY,0,1,1,29.53343287,-98.42932836,NACOGDOCHES RD,10303,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,15,0,W - WHITE,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,March,2013
13149655,TRUE,3/1/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.42582497,-98.49132231,COLLEGE ST,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,58,0,W - WHITE,1 - MALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,March,2013
13149655,TRUE,3/1/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.42582497,-98.49132231,COLLEGE ST,100,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,58,0,W - WHITE,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13149893,TRUE,3/1/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.41951497,-98.49388231,DWYER AVE,398,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,39,0,W - WHITE,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,March,2013
13149984,TRUE,3/2/13,0,0,3,0,N - NOT INJURED,0,0,0,29.44517089,-98.52495044,SS0421,1101,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,1,0,0,0,0,61,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,4 - PEDESTRIAN,March,2013
13152012,TRUE,3/3/13,0,0,2,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.41606497,-98.48891232,S ALAMO ST,800,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,0,1,1,0,30,0,W - WHITE,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,3 - PEDALCYCLIST,March,2013
13152020,FALSE,3/3/13,0,0,2,1,C - POSSIBLE INJURY,0,1,0,29.49152497,-98.67606227,CELINE DR,9500,No Data,No Data,No Data,0,3 - PEDALCYCLIST,0,0,1,0,1,0,7,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,3 - PEDALCYCLIST,March,2013
13152344,TRUE,3/4/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.50514496,-98.5149423,MONTVIEW,1400,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,17,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,March,2013
13152478,TRUE,3/4/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.55053987,-98.40737191,FM2252,12200,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,45,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13152555,FALSE,3/4/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.37236376,-98.50423622,W HARLAN AVE,396,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,60,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,March,2013
13152600,FALSE,3/4/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.43098117,-98.55656764,W COMMERCE ST,4803,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,73,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13155013,FALSE,3/5/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.35559271,-98.55068633,SOMERSET RD,7156,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,75,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,March,2013
13212691,FALSE,3/16/13,2,0,8,0,K - FATAL INJURY,0,0,0,29.42011503,-98.47150027,E COMMERCE ST,1618,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,35,1,B - BLACK,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,March,2013
13212691,FALSE,3/16/13,2,0,8,0,K - FATAL INJURY,0,0,0,29.42011503,-98.47150027,E COMMERCE ST,1618,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,27,1,B - BLACK,2 - FEMALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,March,2013
13212282,TRUE,3/22/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.42846497,-98.49442231,W PECAN ST,255,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,42,0,H - HISPANIC,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13217061,FALSE,3/23/13,0,1,4,0,B - SUSPECTED MINOR INJURY,0,1,0,29.43659997,-98.5282773,RUIZ ST,1600,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,8,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,March,2013
13215059,FALSE,3/30/13,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,0,29.52774496,-98.56045229,CONSOLE DR,9503,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,26,0,H - HISPANIC,1 - MALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,March,2013
13198191,FALSE,3/31/13,0,0,1,1,C - POSSIBLE INJURY,0,1,0,29.51030278,-98.37938737,FM1976,5535,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,44,0,B - BLACK,1 - MALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,March,2013
13200293,FALSE,3/31/13,0,1,1,0,A - SUSPECTED SERIOUS INJURY,1,2,0,29.4206511,-98.51411398,S BRAZOS ST,685,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,0,1,1,0,30,0,H - HISPANIC,2 - FEMALE,A - SUSPECTED SERIOUS INJURY,0,0,1,1,4 - PEDESTRIAN,March,2013
13200293,FALSE,3/31/13,0,1,1,0,A - SUSPECTED SERIOUS INJURY,1,2,0,29.4206511,-98.51411398,S BRAZOS ST,685,No Data,No Data,No Data,0,4 - PEDESTRIAN,1,0,0,0,1,0,28,0,H - HISPANIC,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,4 - PEDESTRIAN,March,2013
13200280,FALSE,4/1/13,1,0,1,0,K - FATAL INJURY,0,0,0,29.35664312,-98.53374644,SL0013,2442,No Data,No Data,No Data,1,4 - PEDESTRIAN,0,0,0,0,0,0,63,1,H - HISPANIC,1 - MALE,K - FATAL INJURY,0,0,0,0,4 - PEDESTRIAN,April,2013
13201443,TRUE,4/3/13,0,0,0,1,C - POSSIBLE INJURY,0,1,1,29.55158495,-98.5126023,BLANCO RD,12100,No Data,No Data,No Data,0,4 - PEDESTRIAN,0,0,1,0,1,0,18,0,H - HISPANIC,2 - FEMALE,C - POSSIBLE INJURY,0,1,0,1,4 - PEDESTRIAN,April,2013
13203313,FALSE,4/4/13,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.45122161,-98.48620567,N ST MARYS ST,2791,No Data,No Data,No Data,0,3 - PEDALCYCLIST,1,0,0,0,1,0,25,0,B - BLACK,1 - MALE,B - SUSPECTED MINOR INJURY,0,0,0,1,3 - PEDALCYCLIST,April,2013
